cve_id	vendor	product	version	update	start_incl	start_excl	end_incl	end_excl	cvss_score	cvss_severity	cvss_version
CVE-2011-3654	mozilla	firefox	3.6.12	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.13	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.14	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.15	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.16	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.17	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.18	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.19	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.20	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.21	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.22	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.23	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	3.6.24	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta1					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta10					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta11					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta12					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta2					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta3					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta4					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta5					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta6					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta7					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta8					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0	beta9					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	4.0.1	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	5.0	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	5.0.1	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	6.0	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	6.0.1	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	6.0.2	*					10.0	HIGH	2.0
CVE-2011-3654	mozilla	firefox	7.0	*					10.0	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta1					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta10					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta11					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta12					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta2					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta3					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta4					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta5					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta6					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta7					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta8					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0	beta9					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	4.0.1	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	5.0	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	5.0.1	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	6.0	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	6.0.1	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	6.0.2	*					9.3	HIGH	2.0
CVE-2011-3655	mozilla	firefox	7.0	*					9.3	HIGH	2.0
CVE-2011-3656	mozilla	firefox	*	*				3.6.24	6.1	MEDIUM	3.1
CVE-2011-3656	mozilla	firefox	*	*	4.0		7.0		6.1	MEDIUM	3.1
CVE-2011-3658	mozilla	firefox	8.0	*					7.5	HIGH	2.0
CVE-2011-3659	mozilla	firefox	*	*				3.6.26	9.3	HIGH	2.0
CVE-2011-3659	mozilla	firefox	*	*	4.0			10.0	9.3	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta1					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta10					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta11					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta12					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta2					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta3					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta4					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta5					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta6					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta7					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta8					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0	beta9					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	4.0.1	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	5.0	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	5.0.1	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	6.0	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	6.0.1	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	6.0.2	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	7.0	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	7.0.1	*					10.0	HIGH	2.0
CVE-2011-3660	mozilla	firefox	8.0	*					10.0	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta1					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta10					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta11					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta12					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta2					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta3					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta4					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta5					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta6					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta7					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta8					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0	beta9					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	4.0.1	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	5.0	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	5.0.1	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	6.0	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	6.0.1	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	6.0.2	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	7.0	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	7.0.1	*					7.5	HIGH	2.0
CVE-2011-3661	mozilla	firefox	8.0	*					7.5	HIGH	2.0
CVE-2011-3663	mozilla	firefox	4.0	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta1					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta10					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta11					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta12					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta2					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta3					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta4					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta5					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta6					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta7					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta8					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0	beta9					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	4.0.1	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	5.0	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	5.0.1	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	6.0	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	6.0.1	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	6.0.2	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	7.0	*					4.3	MEDIUM	2.0
CVE-2011-3663	mozilla	firefox	7.0.1	*					4.3	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	*	*			8.0		6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.6.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.7.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.9	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.9	rc					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.9.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.9.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.9.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.10	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	0.10.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0	preview_release					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.0.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.4.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5	beta1					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5	beta2					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.9	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.10	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.11	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.0.12	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.5.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	1.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.9	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.10	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.11	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.12	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.13	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.14	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.15	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.16	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.17	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.18	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.19	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	2.0.0.20	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.9	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.10	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.11	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.12	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.13	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.14	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.15	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.16	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.0.17	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.5	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.9	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.10	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.11	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.12	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.13	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.14	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.5.15	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.3	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.4	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.6	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.7	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.8	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.9	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.10	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.11	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.12	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.13	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.14	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.15	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.16	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.17	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.18	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.19	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.20	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.21	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.22	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.23	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	3.6.24	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta1					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta10					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta11					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta12					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta2					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta3					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta4					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta5					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta6					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta7					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta8					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0	beta9					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	4.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	5.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	5.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	6.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	6.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	6.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	7.0	*					6.8	MEDIUM	2.0
CVE-2011-3664	mozilla	firefox	7.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3665	mozilla	firefox	4.0	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta1					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta10					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta11					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta12					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta2					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta3					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta4					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta5					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta6					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta7					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta8					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0	beta9					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	4.0.1	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	5.0	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	5.0.1	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	6.0	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	6.0.1	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	6.0.2	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	7.0	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	7.0.1	*					7.5	HIGH	2.0
CVE-2011-3665	mozilla	firefox	8.0	*					7.5	HIGH	2.0
CVE-2011-3666	mozilla	firefox	*	*			3.6.24		6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.2	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.3	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.4	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.5	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.6	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.6.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.7	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.7.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.8	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.9	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.9	rc					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.9.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.9.2	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.9.3	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.10	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	0.10.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0	preview_release					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.3	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.4	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.5	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.6	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.7	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.0.8	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.4.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5	beta1					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5	beta2					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.1	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.2	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.3	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.4	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.5	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.6	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.7	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.8	*					6.8	MEDIUM	2.0
CVE-2011-3666	mozilla	firefox	1.5.0.9	*					6.8	MEDIUM	2.0
